country,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
1996,-654309.0,-654309.0,8130659.3,8130659.3,28601729.2,28570379.2,74628527.1,74628527.1,1626028.9,1626028.9,2750203.1,2750203.1,7560753.3,26800035.9,26800035.9,4932643.0,4932643.0,10470069.6,10470069.6,2408783.2,2408783.2,8878784.6,8878784.6,5772819.3,5772819.3,10946835.9,10946835.9,,,,,890800.8,890800.8,673393.9,673393.9,,,,,2841658.8,2841658.8,6960447.4,6960447.4,,,,,4612714.5,4612714.5,16432649.0,16432649.0,32393861.8,32393861.8,81635498.6,81635498.6,32393861.8,116331.7,32393861.8,32393861.8,39.681097556,,,,8068.3,12998.3,81635498.6,81635498.6,46.218404339,73312974.6,187415.5,32393861.8,81635498.6,31360833.8,31360833.8,,31570675.8,8202183.3,373135.0,-1033028.0,1406163.0,3792132.6,3792132.6,6961535.9,6961535.9,3792132.6,3792132.6,6961535.9,6961535.9,274813.0,209842.0,64971.0,,,3985.2,,,,,,,,,,,,,,,,,,,,,,,,,1196.9,,,,,,,,,,,,,,,,,,,,,,,,,5182.1,,,,,,,,,,,,,,,,,,,,,,,23368492.6,23368492.6,42.892933845,54480984.3,54480984.3,1674552.2,1674552.2,1916838.0,1916838.0,18032060.9,18032060.9,41386026.8,41386026.8,9867211.2,9867211.2,21177706.8,21177706.8,8164849.7,8164849.7,20057559.7,20057559.7,19706613.1,19706613.1,42415749.4,42415749.4,19706613.1,19706613.1,42415749.4,42415749.4,19706613.1,70769.7,19706613.1,19706613.1,46.460603341,,,,42415749.4,42415749.4,40.054797627,39249666.6,100336.9,19706613.1,19706613.1,42415749.4,42415749.4,23368492.6,3661879.5,13150.4,3661879.5,3661879.5,29.013741294,,,,12621190.3,12621190.3,52.055062624,11223181.7,28690.7,33048170.8,33048170.8,69272322.3,,9679678.3,9679678.3,64.396011865,15031487.2,15031487.2,9036999.3,32453.4,9036999.3,9036999.3,64.672445181,,,,13973492.5,13973492.5,32.169147979,12996928.3,33225.0,9036999.3,9036999.3,13973492.5,13973492.5,5711425.4,5711425.4,11380231.5,11380231.5,3325573.9,3325573.9,3290660.5,3290660.5,642679.0,642679.0,642679.0,642679.0,9679678.3,8406352.1,30188.6,8406352.1,8406352.1,36.3348856,,,,23135760.5,23135760.5,44.734739769,20713856.5,52952.4,6778666.5,6778666.5,20154722.8,20135881.7,1627685.6,1627685.6,2885201.4,2885201.4,9060661.1,32538.3,9060661.1,9060661.1,60.383872104,,,,15005101.2,15005101.2,30.662465981,14668170.7,37497.4,7986065.5,7986065.5,12706963.9,12705850.6,1074595.6,1074595.6,2233237.4,2233237.4,14418.4,14418.4,278.46109,0.0,45435.6,642679.0,0.0,0.0,3436412.5,3436412.5,3797512.2,0.0,0.0,0.0,-697399.6,-697399.6
1997,-842342.0,-842342.0,9078218.3,9078218.3,31749216.7,31749745.8,80017176.5,80017176.5,1799703.9,1799703.9,2907484.6,2907484.6,7989329.8,28497564.0,28497564.0,5349104.7,5349104.7,11010098.9,11010098.9,2796752.6,2796752.6,9246385.6,9246385.6,6427295.3,6427295.3,12102702.5,12102702.5,,,,,1019886.3,1019886.3,803160.1,803160.1,,,,,3180114.0,3180114.0,7350832.9,7350832.9,,,,,5216185.1,5216185.1,17007274.0,17007274.0,35946985.0,35946985.0,87669781.8,87669781.8,35946985.0,127085.0,35946985.0,35946985.0,41.002708454,,7.391739268,7.391739268,8691.3,13764.8,87669781.8,87669781.8,49.634748282,78732078.5,201268.7,35946985.0,87669781.8,34851881.4,34851881.4,,35070756.4,9014935.2,533283.3,-1095103.6,1628387.0,4197768.4,4197768.4,7565958.4,7565958.4,4197768.4,4197768.4,7565958.4,7565958.4,350657.4,218875.0,131782.4,,,4052.7,,,,,,,,,,,,,,,,,,,,,,,,,1228.6,,,,,,,,,,,,,,,,,,,,,,,,,5281.3,,,,,,,,,,,,,,,,,,,,,,,26055821.3,26055821.3,44.681586166,58314450.1,58314450.1,1951833.0,1951833.0,2239757.2,2239757.2,19992500.2,19992500.2,44131130.9,44131130.9,10632204.3,10632204.3,22510345.5,22510345.5,9360295.9,9360295.9,21470443.9,21470443.9,21944333.1,21944333.1,45597274.3,45597274.3,21944333.1,21944333.1,45597274.3,45597274.3,21944333.1,77580.8,21944333.1,21944333.1,48.126414358,,7.500810335,7.500810335,45597274.3,45597274.3,43.059232027,42193709.7,107863.0,21944333.1,21944333.1,45597274.3,45597274.3,26055821.3,4111488.1,14535.5,4111488.1,4111488.1,31.162316641,,4.536748794,4.536748794,13193782.0,13193782.0,54.41667005,11732349.3,29992.3,36789327.0,36789327.0,74561167.7,,10733505.8,10733505.8,65.462907467,16396316.9,16396316.9,10293361.7,36390.6,10293361.7,10293361.7,65.197740876,,12.984722134,12.984722134,15787911.6,15787911.6,36.346222457,14684543.3,37539.2,10293361.7,10293361.7,15787911.6,15787911.6,6475196.1,6475196.1,12553422.1,12553422.1,3818165.7,3818165.7,3869159.9,3869159.9,440144.0,440144.0,440144.0,440144.0,10733505.8,9302362.3,32887.0,9302362.3,9302362.3,35.709417632,,12.596969988,12.596969988,26050165.3,26050165.3,50.369961512,23323174.8,59622.8,7436081.9,7436081.9,22641473.0,22620307.2,1866280.4,1866280.4,3279730.4,3279730.4,10144704.3,35865.0,10144704.3,10144704.3,59.773367707,,13.107847796,13.107847796,16971947.0,16971947.0,34.681655352,16590852.2,42412.4,8864420.4,8864420.4,14296390.4,14295137.9,1280283.9,1280283.9,2625470.4,2625470.4,14622.0,14622.0,282.85792,0.0,86646.9,440144.0,0.0,0.0,3404190.4,3404190.4,3389153.7,0.0,0.0,0.0,-634670.3,-634670.3
1998,-1339456.0,-1339456.0,9585678.5,9585678.5,33154386.8,33152529.0,83335201.7,83335201.7,2035870.4,2035870.4,3105560.7,3105560.7,7585125.3,29098973.3,29098973.3,5441418.9,5441418.9,10956999.0,10956999.0,2730947.6,2730947.6,9106326.9,9106326.9,7121685.5,7121685.5,12769134.8,12769134.8,,,,,1232230.9,1232230.9,890790.3,890790.3,,,,,3087714.0,3087714.0,7582844.4,7582844.4,,,,,5723304.0,5723304.0,17312589.4,17312589.4,37741618.7,37741618.7,91335156.0,91335156.0,37741618.7,133888.5,37741618.7,37741618.7,41.322115538,,4.180886627,4.180886627,9028.9,14140.2,91335156.0,91335156.0,51.709920835,82023777.5,209683.6,37741618.7,91335156.0,36896711.9,36896711.9,,37111532.0,8831612.8,680807.4,-844906.8,1525714.2,4587231.9,4587231.9,7901879.2,7901879.2,4587231.9,4587231.9,7901879.2,7901879.2,374118.2,214820.1,159298.1,,,4102.5,,,,,,,,,,,,,,,,,,,,,,,,,1291.4,,,,,,,,,,,,,,,,,,,,,,,,,5393.9,,,,,,,,,,,,,,,,,,,,,,,28279919.2,28279919.2,46.306511343,61071150.4,61071150.4,2111320.5,2111320.5,2395569.3,2395569.3,21712224.4,21712224.4,46503719.1,46503719.1,11503886.9,11503886.9,23543987.1,23543987.1,10208337.6,10208337.6,22816035.0,22816035.0,23823545.0,23823545.0,48112782.0,48112782.0,23823545.0,23823545.0,48112782.0,48112782.0,23823545.0,84514.1,23823545.0,23823545.0,49.516041162,,5.516794165,5.516794165,48112782.0,48112782.0,45.434721227,44521449.8,113813.5,23823545.0,23823545.0,48112782.0,48112782.0,28279919.2,4456374.2,15809.0,4456374.2,4456374.2,33.603756169,,0.513530693,0.513530693,13261536.1,13261536.1,54.696116353,11792598.5,30146.3,39081074.7,39081074.7,77809054.7,,10801155.5,10801155.5,63.675714352,16962755.0,16962755.0,10408607.2,36924.6,10408607.2,10408607.2,63.675185654,,3.537509102,3.537509102,16346410.5,16346410.5,37.631973385,15204010.4,38867.2,10408607.2,10408607.2,16346410.5,16346410.5,6656345.6,6656345.6,13160755.1,13160755.1,3752261.6,3752261.6,3920698.6,3920698.6,392548.2,392548.2,392548.2,392548.2,10801155.5,9489594.6,33664.4,9489594.6,9489594.6,34.227899654,,6.428251422,6.428251422,27724735.4,27724735.4,53.607869279,24822447.2,63455.5,7382066.5,7382066.5,24056473.0,24033984.5,2107528.1,2107528.1,3513906.5,3513906.5,10829050.6,38416.1,10829050.6,10829050.6,59.700185355,,6.876699975,6.876699975,18139056.9,18139056.9,37.066608737,17731755.3,45329.0,9287059.1,9287059.1,15185403.0,15184072.6,1541991.5,1541991.5,2925675.9,2925675.9,14828.8,14828.8,281.88852,0.0,98075.1,392548.2,0.0,0.0,3412404.3,3412404.3,3415027.0,0.0,0.0,0.0,-735043.2,-735043.2
1999,739473.2,739473.2,13319451.5,13319451.5,34057018.5,33992499.0,83670443.2,83670443.2,2036183.6,2036183.6,3049057.5,3049057.5,8189618.0,29638190.2,29638190.2,5647384.6,5647384.6,10992427.7,10992427.7,2173424.2,2173424.2,7906392.0,7906392.0,7149976.4,7149976.4,12644604.6,12644604.6,,,,,1411886.4,1411886.4,996019.4,996019.4,,,,,3011992.9,3011992.9,7751513.5,7751513.5,,,,,6206960.8,6206960.8,17389276.3,17389276.3,38461785.4,38461785.4,91085234.3,91085234.3,38461785.4,135403.7,38461785.4,38461785.4,42.226147505,,-0.273631398,-0.273631398,8996.1,13893.0,91085234.3,91085234.3,51.568426256,81799334.7,209109.8,38461785.4,91085234.3,37369515.4,37369515.4,,37698744.9,8649747.8,767622.9,-1092270.0,1859892.9,4404766.9,4404766.9,7494236.1,7494236.1,4404766.9,4404766.9,7494236.1,7494236.1,429735.4,329229.5,100506.0,,,3998.3,,,,,,,,,,,,,,,,,,,,,,,,,1317.2,,,,,,,,,,,,,,,,,,,,,,,,,5315.5,,,,,,,,,,,,,,,,,,,,,,,29048997.0,29048997.0,47.838166486,60723474.9,60723474.9,1658964.4,1658964.4,1817579.7,1817579.7,22523768.9,22523768.9,47072325.0,47072325.0,11775205.1,11775205.1,23275489.6,23275489.6,10748563.8,10748563.8,23702605.6,23702605.6,24182733.3,24182733.3,47620153.9,47620153.9,24182733.3,24182733.3,47620153.9,47620153.9,24182733.3,85134.7,24182733.3,24182733.3,50.782560051,,-1.023902801,-1.023902801,47620153.9,47620153.9,44.969513844,44065593.4,112648.2,24182733.3,24182733.3,47620153.9,47620153.9,29048997.0,4866263.8,17131.6,4866263.8,4866263.8,36.024158047,,1.861009547,1.861009547,13508334.5,13508334.5,55.7140163,12012059.9,30707.3,37722312.2,37722312.2,74148883.3,,8673315.2,8673315.2,60.532002291,14328478.9,14328478.9,8620233.9,30347.3,8620233.9,8620233.9,60.97684368,,-13.516807707,-13.516807707,14136897.6,14136897.6,32.545331906,13148913.5,33613.6,8620233.9,8620233.9,14136897.6,14136897.6,5928933.4,5928933.4,12315212.7,12315212.7,2691300.5,2691300.5,2897480.7,2897480.7,53081.2,53081.2,53081.2,53081.2,8673315.2,10888190.6,38331.6,10888190.6,10888190.6,36.705178553,,6.994379496,6.994379496,29663908.6,29663908.6,57.357407096,26558623.3,67893.8,8718691.4,8718691.4,26209780.4,26185279.0,2169499.2,2169499.2,3518851.2,3518851.2,10148717.4,35728.3,10148717.4,10148717.4,62.092716452,,-9.893566877,-9.893566877,16344457.2,16344457.2,33.399399013,15977452.3,40844.4,8350802.8,8350802.8,13089442.6,13088295.8,1797914.7,1797914.7,3324996.8,3324996.8,15051.4,15051.4,284.05271,0.0,-79445.0,53081.2,0.0,0.0,2308815.5,2308815.5,1991596.8,0.0,0.0,0.0,-1075795.8,-1075795.8
2000,648247.5,648247.5,13393050.0,13393050.0,37369730.9,37447649.8,87739354.8,87739354.8,2145774.1,2145774.1,3298307.9,3298307.9,9834940.9,31119748.5,31119748.5,6413529.7,6413529.7,11665631.9,11665631.9,1946061.2,1946061.2,7552768.5,7552768.5,7844386.2,7844386.2,13309829.5,13309829.5,,,,,1432885.5,1432885.5,1133641.8,1133641.8,,,,,3050273.7,3050273.7,7863725.1,7863725.1,,,,,6620281.9,6620281.9,17609003.1,17609003.1,42215029.9,42215029.9,95613647.4,95613647.4,42215029.9,145355.7,42215029.9,42215029.9,44.151678194,,4.971621488,4.971621488,9523.8,14382.2,95613647.4,95613647.4,54.132213217,85866088.0,219506.0,42215029.9,95613647.4,40738813.4,40738813.4,,41040851.9,9500458.1,1108103.6,-1476216.5,2584320.1,4845299.0,4845299.0,7929748.8,7929748.8,4845299.0,4845299.0,7929748.8,7929748.8,413170.8,302038.5,111132.3,,,4091.1,,,,,,,,,,,,,,,,,,,,,,,,,1323.0,,,,,,,,,,,,,,,,,,,,,,,,,5414.1,,,,,,,,,,,,,,,,,,,,,,,31540393.8,31540393.8,50.07371555,62987923.9,62987923.9,1905511.2,1905511.2,2038730.0,2038730.0,24319619.5,24319619.5,48710680.7,48710680.7,12726722.0,12726722.0,24052920.0,24052920.0,11592897.5,11592897.5,24564028.9,24564028.9,26225130.7,26225130.7,49561356.8,49561356.8,26225130.7,26225130.7,49561356.8,49561356.8,26225130.7,90299.0,26225130.7,26225130.7,52.914472888,,4.076431372,4.076431372,49561356.8,49561356.8,46.802665214,45861897.1,117240.2,26225130.7,26225130.7,49561356.8,49561356.8,31540393.8,5315263.1,18301.6,5315263.1,5315263.1,38.575307629,,2.003145101,2.003145101,13778926.1,13778926.1,56.830048888,12252678.8,31322.4,41566782.4,41566782.4,78716528.4,,10026388.6,10026388.6,61.219595286,16377743.9,16377743.9,9305494.2,32040.9,9305494.2,9305494.2,59.930942905,,9.833347962,9.833347962,15527027.9,15527027.9,35.745627638,14441892.0,36918.9,9305494.2,9305494.2,15527027.9,15527027.9,6192030.8,6192030.8,12963811.2,12963811.2,3113463.4,3113463.4,3473899.5,3473899.5,720894.3,720894.3,720894.3,720894.3,10026388.6,12716751.7,43786.6,12716751.7,12716751.7,40.415525441,,6.071714246,6.071714246,31465016.4,31465016.4,60.839984954,28171187.0,72016.1,10248803.0,10248803.0,27850066.1,27824031.2,2467948.7,2467948.7,3706120.5,3706120.5,12068504.2,41554.5,12068504.2,12068504.2,66.780248926,,10.569389156,10.569389156,18071966.5,18071966.5,36.92951147,17666171.4,45161.4,10131548.2,10131548.2,14657188.7,14655904.6,1936956.0,1936956.0,3459014.1,3459014.1,15262.3,15262.3,290.42564,0.0,-55456.1,720894.3,0.0,0.0,2502570.6,2502570.6,2804604.5,0.0,0.0,0.0,-910682.7,-910682.7
2001,703774.8,703774.8,14884865.8,14884865.8,40294381.8,40386312.0,90657867.6,90657867.6,1844706.6,1844706.6,3439418.3,3439418.3,10774552.3,31369553.7,31369553.7,7236740.7,7236740.7,11746322.3,11746322.3,2202729.4,2202729.4,7774803.2,7774803.2,8517567.0,8517567.0,13550066.5,13550066.5,,,,,1547464.5,1547464.5,1271192.3,1271192.3,,,,,3321861.4,3321861.4,8276463.5,8276463.5,,,,,7068153.2,7068153.2,17874761.5,17874761.5,45409054.8,45409054.8,98629335.2,98629335.2,45409054.8,153318.3,45409054.8,45409054.8,46.040110365,,3.154034925,3.154034925,9912.8,14639.7,98629335.2,98629335.2,55.839562127,88574334.4,226429.2,45409054.8,98629335.2,43918111.0,43918111.0,,44188476.7,10422789.2,1150662.0,-1490943.8,2641605.8,5114673.0,5114673.0,8074473.7,8074473.7,5114673.0,5114673.0,8074473.7,8074473.7,456189.0,270365.7,185823.2,,,4093.8,,,,,,,,,,,,,,,,,,,,,,,,,1374.3,,,,,,,,,,,,,,,,,,,,,,,,,5468.1,,,,,,,,,,,,,,,,,,,,,,,33765687.5,33765687.5,52.545392245,64260035.1,64260035.1,2005746.0,2005746.0,2048763.3,2048763.3,26018830.4,26018830.4,49754998.6,49754998.6,13557224.5,13557224.5,24402376.8,24402376.8,12461605.8,12461605.8,25277014.8,25277014.8,28024576.4,28024576.4,50564429.8,50564429.8,28024576.4,28024576.4,50564429.8,50564429.8,28024576.4,94621.7,28024576.4,28024576.4,55.423499236,,2.023901391,2.023901391,50564429.8,50564429.8,47.749905007,46790096.6,119613.0,28024576.4,28024576.4,50564429.8,50564429.8,33765687.5,5741111.2,19384.2,5741111.2,5741111.2,40.849527384,,1.998444589,1.998444589,14054290.3,14054290.3,57.965765925,12497541.8,31948.4,44705280.0,44705280.0,80547100.0,,10939592.5,10939592.5,64.66925448,16916218.7,16916218.7,10211625.0,34478.3,10211625.0,10211625.0,64.324218179,,2.242628611,2.242628611,15875241.5,15875241.5,36.547269311,14765770.0,37746.9,10211625.0,10211625.0,15875241.5,15875241.5,6690089.6,6690089.6,13127293.6,13127293.6,3521535.4,3521535.4,3619620.8,3619620.8,727967.6,727967.6,727967.6,727967.6,10939592.5,14461563.0,48827.8,14461563.0,14461563.0,42.709987142,,7.611288469,7.611288469,33859909.6,33859909.6,65.470691713,30315377.3,77497.5,11669687.3,11669687.3,29833535.0,29805646.0,2791875.7,2791875.7,4063515.7,4063515.7,13757788.3,46451.5,13757788.3,13757788.3,72.504645542,,4.997117317,4.997117317,18975043.8,18975043.8,38.774922483,18548970.7,47418.1,11492713.9,11492713.9,15107513.5,15106189.9,2265074.4,2265074.4,3980105.8,3980105.8,15466.8,15466.8,296.17501,0.0,-103006.0,727967.6,0.0,0.0,2209530.7,2209530.7,2754519.3,0.0,0.0,0.0,-871673.0,-871673.0
2002,983393.1,983393.1,15634239.3,15634239.3,43069633.5,43075614.1,93697793.5,93697793.5,1968653.5,1968653.5,3625928.4,3625928.4,11553283.4,31504086.8,31504086.8,7643870.3,7643870.3,11919210.9,11919210.9,2260560.5,2260560.5,7619357.9,7619357.9,9083399.6,9083399.6,14208796.8,14208796.8,,,,,1860504.0,1860504.0,1497147.0,1497147.0,,,,,3457750.2,3457750.2,8492345.8,8492345.8,,,,,7387290.9,7387290.9,17948271.0,17948271.0,48428963.2,48428963.2,101788234.7,101788234.7,48428963.2,160694.8,48428963.2,48428963.2,47.578154088,,3.202799135,3.202799135,10257.3,14916.1,101788234.7,101788234.7,57.62799114,91411192.4,233681.3,48428963.2,101788234.7,46566219.8,46566219.8,,46967738.8,11197611.0,1068390.4,-1862743.3,2931133.8,5359329.7,5359329.7,8237419.1,8237419.1,5359329.7,5359329.7,8237419.1,8237419.1,656778.9,401519.0,255259.9,,,4168.8,,,,,,,,,,,,,,,,,,,,,,,,,1401.8,,,,,,,,,,,,,,,,,,,,,,,,,5570.5,,,,,,,,,,,,,,,,,,,,,,,35770127.8,35770127.8,54.282866517,65895797.5,65895797.5,2135762.0,2135762.0,2150657.9,2150657.9,27460354.0,27460354.0,50996471.4,50996471.4,14152628.5,14152628.5,24979471.4,24979471.4,13307725.5,13307725.5,25943540.6,25943540.6,29596116.0,29596116.0,51915787.5,51915787.5,29596116.0,29596116.0,51915787.5,51915787.5,29596116.0,98204.5,29596116.0,29596116.0,57.007930368,,2.672546099,2.672546099,51915787.5,51915787.5,49.026043231,48040583.5,122809.8,29596116.0,29596116.0,51915787.5,51915787.5,35770127.8,6174011.8,20486.3,6174011.8,6174011.8,43.099821203,,1.925551419,1.925551419,14324912.9,14324912.9,59.081926553,12738188.4,32563.6,47445570.1,47445570.1,82778016.5,,11675442.3,11675442.3,66.709979466,17501792.6,17501792.6,10787311.8,35794.0,10787311.8,10787311.8,65.06840845,,4.429381593,4.429381593,16578416.5,16578416.5,38.16608733,15419802.3,39418.8,10787311.8,10787311.8,16578416.5,16578416.5,7238795.1,7238795.1,13963740.8,13963740.8,3548516.7,3548516.7,3646377.5,3646377.5,888130.5,888130.5,888130.5,888130.5,11675442.3,15621837.4,51835.7,15621837.4,15621837.4,44.687439352,,3.243055351,3.243055351,34958005.2,34958005.2,67.593942484,31298521.8,80010.8,12476632.9,12476632.9,30397738.1,30369321.6,3145204.5,3145204.5,4424915.1,4424915.1,14638444.3,48572.6,14638444.3,14638444.3,75.753578885,,1.837793381,1.837793381,19323765.9,19323765.9,39.487525442,18889862.4,48289.6,12062360.8,12062360.8,15287887.7,15286548.3,2576083.4,2576083.4,4183276.0,4183276.0,15666.4,15666.4,301.37239,0.0,-146977.8,888130.5,0.0,0.0,2411502.5,2411502.5,2803958.8,0.0,0.0,0.0,-1031701.7,-1031701.7
