country,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS
2005,2983683.5,2983683.5,3977208.1,,20211635.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23275971.3,65882074.7,65882074.7,23210895.7,1822444.8,23210895.7,23210895.7,36.233037309,6.376187027,6.376187027,12692.0,18933.9,65882074.7,65882074.7,77.099612976,64060033.1,2718713.0,23210895.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3229034.8,,,3073378.4,,,,,156081.8,,,,,,,,63029.3,4256.7,15369.7,12154.0,4366.4,8787.4,4951.6,25297.5,63029.3,5309.7,2673.0,260.7,251.8,202.9,1567.6,97.9,507.6,5309.7,68339.0,6929.7,15630.3,12405.8,4569.3,10355.0,5049.5,25805.1,68339.0,15728663.9,15728663.9,44019969.6,44019969.6,1681552.3,1681552.3,6850988.9,6850988.9,11777232.2,11777232.2,29299452.8,29299452.8,11918334.9,935789.3,11918334.9,11918334.9,42.864814786,11.711515849,11.711515849,29713710.8,29713710.8,63.523649533,27804470.7,1180024.0,134444.8,134444.8,418725.4,418725.4,2148477.4,2148477.4,8134426.2,8134426.2,3823711.0,300225.5,3823711.0,3823711.0,26.864420983,1.441933624,1.441933624,15027051.1,15027051.1,96.426395538,14233364.7,604065.2,,,,13580446.9,13580446.9,,4525413.4,4525413.4,16523728.5,16523728.5,4219063.8,331267.3,4219063.8,4219063.8,36.223708424,10.162084417,10.162084417,12582715.8,12582715.8,68.010673237,11647244.2,494310.0,436300.5,436300.5,396091.4,396091.4,7573252.9,594627.4,7573252.9,7573252.9,41.158379765,6.458704503,6.458704503,16553867.7,16553867.7,77.153549829,18400269.8,780908.9,6813012.5,6813012.5,14681936.3,14681936.3,759759.8,759759.8,1750090.9,1750090.9,4589569.4,360358.2,4589569.4,4589569.4,39.05130264,16.632159528,16.632159528,12576659.6,12576659.6,68.478806775,11752666.7,498784.1,3472810.0,3472810.0,9884896.0,9884896.0,1120193.6,1120193.6,2524985.2,2524985.2,143589.5,143589.5,12.73613,-9042.2,,,266102.6,-129988.8,-129988.8,640376.2,640376.2,3727350.5,
2006,3456729.7,3456729.7,2514076.6,,25079278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28992633.3,71253724.9,71253724.9,28911574.8,2291243.9,28911574.8,28911574.8,41.729605999,8.153431973,8.153431973,16012.0,20548.3,71253724.9,71253724.9,83.385877472,69283124.3,2940381.4,28911574.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4065938.8,,,3916003.5,,,,,150203.1,,,,,,,,63961.0,4080.3,15506.2,12203.1,4267.4,9186.6,5165.3,25755.3,63961.0,5207.7,2750.6,243.6,237.9,215.2,1389.2,117.1,492.0,5207.7,69168.7,6830.9,15749.8,12441.0,4482.6,10575.8,5282.3,26247.3,69168.7,19401616.0,19401616.0,48217151.6,48217151.6,2178459.3,2178459.3,6938379.5,6938379.5,14344185.3,14344185.3,32860686.4,32860686.4,14499297.5,1149070.1,14499297.5,14499297.5,46.570518405,11.975047686,11.975047686,33271941.9,33271941.9,71.130636857,31134069.3,1321332.4,149121.6,149121.6,411400.0,411400.0,2736888.2,2736888.2,8393063.8,8393063.8,4908649.0,389010.7,4908649.0,4908649.0,33.707878896,2.311151826,2.311151826,15374349.1,15374349.1,98.654955939,14562319.3,618026.0,,,,16664496.2,16664496.2,,5943926.9,5943926.9,19452295.2,19452295.2,5465133.3,433112.1,5465133.3,5465133.3,39.791327941,17.920455827,17.920455827,14837595.8,14837595.8,80.198495893,13734483.4,582892.6,624371.0,624371.0,568314.4,568314.4,9038749.1,716321.4,9038749.1,9038749.1,45.770584313,7.324205929,7.324205929,17766307.0,17766307.0,82.8044347,19747943.4,838104.3,8132703.8,8132703.8,15534595.6,15534595.6,905356.7,905356.7,2137178.4,2137178.4,5582019.4,442375.3,5582019.4,5582019.4,39.163984186,21.27409737,21.27409737,15252230.4,15252230.4,83.047054807,14252940.5,604896.0,4349302.2,4349302.2,12197373.5,12197373.5,1232032.2,1232032.2,2889777.7,2889777.7,143095.8,143095.8,12.61829,-2648.2,,,581765.3,13450.9,13450.9,641062.1,641062.1,4357249.3,
2007,2912179.9,2912179.9,-369051.8,,31090189.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35811039.4,77335287.4,77335287.4,35710917.9,2553606.5,35710917.9,35710917.9,47.490136451,8.535080209,8.535080209,17879.9,22345.3,77335287.4,77335287.4,90.502928997,75196494.5,3191345.3,35710917.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948152.0,,,4734203.8,,,,,214457.1,,,,,,,,65592.5,3737.7,15455.4,12085.7,4688.8,9594.4,5626.3,26489.8,65592.5,5177.8,2530.2,248.1,235.5,243.0,1464.3,116.1,576.0,5177.8,70770.3,6268.0,15703.5,12321.3,4931.9,11058.6,5742.5,27065.8,70770.3,23932181.3,23932181.3,53600675.1,53600675.1,2740394.9,2740394.9,7080246.0,7080246.0,17723837.7,17723837.7,37563309.0,37563309.0,17909825.7,1280690.9,17909825.7,17909825.7,50.383278459,14.174481533,14.174481533,37988067.1,37988067.1,81.213035842,35547162.2,1508624.5,179303.3,179303.3,422648.6,422648.6,3294697.9,3294697.9,8670241.6,8670241.6,6031408.7,431292.3,6031408.7,6031408.7,40.319794232,2.723522566,2.723522566,15793072.9,15793072.9,101.341845926,14958927.4,634858.1,,,,20637716.0,20637716.0,,8379782.0,8379782.0,23738739.2,23738739.2,7659017.4,547678.9,7659017.4,7659017.4,46.058260723,21.074642181,21.074642181,17964566.1,17964566.1,97.100041937,16628976.6,705735.1,916132.3,916132.3,829995.0,829995.0,9983934.7,713928.5,9983934.7,9983934.7,47.574606408,6.268524697,6.268524697,18879992.4,18879992.4,87.995051139,20985848.1,890641.1,8914176.7,8914176.7,16224992.4,16224992.4,1075049.6,1075049.6,2652105.5,2652105.5,7071754.8,505685.1,7071754.8,7071754.8,39.313970747,26.204782353,26.204782353,19249044.2,19249044.2,104.809354769,17987892.5,763407.6,5561668.7,5561668.7,15267213.8,15267213.8,1507219.2,1507219.2,3756896.3,3756896.3,142819.8,142819.8,13.9845,-13354.0,,,1198486.1,368491.2,368491.2,184460.0,184460.0,5063472.6,
2008,3869870.9,3869870.9,-3100687.4,,38401160.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44459471.7,81393807.4,81393807.4,44335170.6,3091455.6,44335170.6,44335170.6,56.01922922,5.247953532,5.247953532,21657.4,23530.5,81393807.4,81393807.4,95.252480656,79142771.6,3358825.7,44335170.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6286488.1,,,6057253.3,,,,,229633.8,,,,,,,,65814.1,3839.1,14845.2,11411.8,5103.6,9231.6,5666.8,27127.8,65814.1,5189.0,2219.3,318.4,308.9,301.9,1538.7,151.9,658.8,5189.0,71003.1,6058.4,15163.6,11720.7,5405.5,10770.3,5818.7,27786.6,71003.1,30005410.8,30005410.8,58193767.5,58193767.5,3539405.4,3539405.4,7313212.0,7313212.0,22074399.1,22074399.1,41527888.0,41527888.0,22289708.6,1554243.4,22289708.6,22289708.6,56.788948455,10.41691958,10.41691958,41945253.5,41945253.5,89.672932474,39250081.5,1665776.6,209049.8,209049.8,416562.2,416562.2,4181743.4,4181743.4,8966656.7,8966656.7,7718745.6,538221.9,7718745.6,7718745.6,49.923046936,3.358259585,3.358259585,16323445.3,16323445.3,104.745168181,15461287.0,656178.3,,,,25823634.2,25823634.2,,10979024.1,10979024.1,26229536.1,26229536.1,9994302.5,696894.6,9994302.5,9994302.5,54.788884644,9.696938727,9.696938727,19706579.0,19706579.0,106.515773507,18241478.3,774169.8,1152271.4,1152271.4,1112848.3,1112848.3,12865786.9,897120.9,12865786.9,12865786.9,60.946766478,0.591007366,0.591007366,18991574.5,18991574.5,88.515108373,21109876.1,895904.9,11505257.9,11505257.9,15814950.9,15814950.9,1365767.3,1365767.3,3413683.0,3413683.0,8995915.9,627277.9,8995915.9,8995915.9,43.57466846,14.770695412,14.770695412,22092261.9,22092261.9,120.290425325,20644829.3,876168.2,7087082.4,7087082.4,16940798.7,16940798.7,1904716.6,1904716.6,4860271.6,4860271.6,142743.8,142743.8,14.3412,1057.5,,,462543.1,-650305.2,-650305.2,-3740.2,-3740.2,5724878.1,
2009,2939696.6,2939696.6,2720204.2,,36926164.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41799421.9,75028091.3,75028091.3,41682557.9,2973733.1,41682557.9,41682557.9,57.136097397,-7.820885026,-7.820885026,20828.4,21685.7,75028091.3,75028091.3,87.802893659,72953106.4,3096135.8,41682557.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171399.5,,,4945767.8,,,,,226175.3,,,,,,,,64265.6,3644.9,13838.8,10244.8,4624.3,9094.1,5599.4,27464.1,64265.6,5144.9,2094.1,358.1,344.8,287.5,1488.5,170.0,746.7,5144.9,69410.5,5739.0,14196.9,10589.6,4911.8,10582.5,5769.4,28210.8,69410.5,31885811.0,31885811.0,55905571.0,55905571.0,3879025.5,3879025.5,7250146.9,7250146.9,23200933.2,23200933.2,39405777.7,39405777.7,23415330.6,1670505.5,23415330.6,23415330.6,62.890049217,-5.141162941,-5.141162941,39788779.7,39788779.7,85.062700902,37232170.9,1580136.4,209323.7,209323.7,383218.2,383218.2,4583693.9,4583693.9,8931436.3,8931436.3,8460063.3,603561.1,8460063.3,8460063.3,55.056922862,-0.616099998,-0.616099998,16222876.6,16222876.6,104.099833202,15366030.0,652135.6,,,,27301189.8,27301189.8,,7660779.9,7660779.9,15473943.9,15473943.9,9189006.2,655565.6,9189006.2,9189006.2,59.034473508,-14.669788831,-14.669788831,16815665.5,16815665.5,90.890134462,15565492.0,660600.7,-1035394.6,-1035394.6,-616931.2,-616931.2,10793563.6,770038.6,10793563.6,10793563.6,53.672465937,-4.736261513,-4.736261513,18092083.9,18092083.9,84.322801362,20110057.1,853472.5,9409128.3,9409128.3,15292026.7,15292026.7,1410157.8,1410157.8,2804770.9,2804770.9,7853867.0,560313.6,7853867.0,7853867.0,54.67457928,-30.419620308,-30.419620308,15371879.7,15371879.7,83.698534674,14364750.6,609641.2,5891299.9,5891299.9,11222846.7,11222846.7,1970439.0,1970439.0,4007870.3,4007870.3,142773.0,142773.0,14.01691,-72510.4,,,-2321538.7,-1704607.5,-1704607.5,822286.9,822286.9,-955892.9,
2010,3802861.5,3802861.5,27257.2,,43702886.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49879128.8,78407150.7,78407150.7,49739675.4,3143873.9,49739675.4,49739675.4,65.242017691,4.503725625,4.503725625,22009.0,22651.0,78407150.7,78407150.7,91.75729508,76238714.2,3235577.2,49739675.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6424388.0,,,6230510.7,,,,,194050.4,,,,,,,,65157.8,3521.9,13992.9,10302.9,4805.0,9481.8,5665.1,27691.1,65157.8,4775.9,1896.1,355.8,343.5,248.4,1412.5,179.0,684.1,4775.9,69933.7,5418.0,14348.7,10646.5,5053.4,10894.3,5844.1,28375.2,69933.7,35420908.9,35420908.9,57889940.5,57889940.5,4164807.9,4164807.9,7077400.4,7077400.4,26110386.4,26110386.4,41583754.3,41583754.3,26331259.2,1664308.4,26331259.2,26331259.2,67.056672387,5.465707498,5.465707498,41963518.0,41963518.0,89.711979323,39267172.4,1666502.0,217744.8,217744.8,381429.8,381429.8,4932581.2,4932581.2,8871132.0,8871132.0,9094179.1,574811.8,9094179.1,9094179.1,60.077100956,-1.487155609,-1.487155609,15981617.2,15981617.2,102.551706693,15137513.2,642437.3,,,,30488313.4,30488313.4,,10923236.7,10923236.7,19890416.3,19890416.3,10781679.8,681472.9,10781679.8,10781679.8,65.096861932,6.405364313,6.405364313,17892770.1,17892770.1,96.711978699,16562518.4,702914.6,398442.3,398442.3,579992.2,579992.2,13468836.4,851318.8,13468836.4,13468836.4,62.566175331,7.047656994,7.047656994,19367151.9,19367151.9,90.26558317,21527345.0,913622.3,12009447.7,12009447.7,16358984.9,16358984.9,1467951.8,1467951.8,3016780.4,3016780.4,9665974.9,610953.0,9665974.9,9665974.9,53.483576826,25.813466307,25.813466307,19339894.7,19339894.7,105.304027721,18072790.7,767010.7,7392018.7,7392018.7,14305142.5,14305142.5,2278167.0,2278167.0,4836940.0,4836940.0,142845.0,142845.0,15.82114,-54268.1,,,-270304.1,-850296.3,-850296.3,544341.9,544341.9,1816955.8,
2011,4854435.3,4854435.3,-3835571.6,-3835571.6,51915591.2,72817608.7,72817608.7,1894027.3,2981124.2,2981124.2,13724594.0,18851240.2,18851240.2,6895637.1,9305558.5,9305558.5,3957090.8,4917347.5,4917347.5,12575350.9,18143571.5,18143571.5,1343877.3,1838492.8,1838492.8,1941079.9,2578541.6,2578541.6,5779185.9,7084679.0,7084679.0,2971886.4,4414353.3,4414353.3,6784324.9,10584794.3,10584794.3,944173.8,1453924.8,1453924.8,60282540.5,81750570.0,81750570.0,60114000.8,3259319.2,60114000.8,60114000.8,75.624924146,4.264176565,4.264176565,22810.4,23609.8,81750570.0,81750570.0,95.669988154,79489667.6,3373548.0,60114000.1,24984268.5,26385052.8,15841660.9,371516.3,3368315.7,2113093.1,1136310.0,3582160.0,386671.3,754551.6,312162.2,1112742.9,4154371.8,662859.2,4415391.9,85258.3,1046622.5,674412.8,311963.5,1015619.7,93141.6,155817.5,86617.9,284048.7,1246390.9,89911.3,26385052.8,456774.6,4414938.2,2787505.9,1448273.5,4597779.7,479812.9,910369.1,398780.1,1396791.6,5400762.7,752770.5,8413321.9,9060745.4,9060745.4,8198409.6,8790744.2,8790744.2,9104661.7,8744678.8,214912.3,268478.3,268478.3,359982.8,-208364.9,-208364.9,110826.8,110826.8,65827.2,3380.7,14018.5,10291.7,4796.1,9845.2,5988.4,27798.3,65827.2,5029.4,2065.5,327.2,315.3,310.3,1400.6,193.3,732.5,5029.4,70856.6,5446.2,14345.6,10607.0,5106.4,11245.8,6181.7,28530.8,70856.6,40883862.9,40883862.9,60951994.6,60951994.6,4904682.5,4904682.5,7135491.9,7135491.9,30062605.9,30062605.9,44417243.6,44417243.6,30288442.1,1642208.1,30288442.1,30288442.1,72.288403886,6.703501352,6.703501352,44776543.0,44776543.0,95.725823069,41899447.9,1778216.0,225836.2,225836.2,362926.8,362926.8,5690738.3,5690738.3,9042018.0,9042018.0,10595420.8,574472.8,10595420.8,10595420.8,69.027230184,1.401230816,1.401230816,16205556.5,16205556.5,103.98869281,15349624.7,651439.3,55467930.4,85013987.5,85013987.5,35193124.6,35193124.6,51895955.4,14584067.5,14584067.5,24061992.9,24061992.9,12817253.5,694938.3,12817253.5,12817253.5,70.849626575,9.227258638,9.227258638,19543782.3,19543782.3,105.635843108,18090784.8,767774.4,1766814.0,1766814.0,1766814.0,1766814.0,16865192.2,914413.3,16865192.2,16865192.2,78.098698349,0.312956169,0.312956169,19427762.6,19427762.6,90.548074881,21594716.1,916481.5,15159983.3,15159983.3,16071120.6,16071120.6,1705208.9,1705208.9,3582647.5,3582647.5,12010756.9,651210.9,12010756.9,12010756.9,55.249366528,20.286767707,20.286767707,23263334.2,23263334.2,126.666811211,21739175.8,922612.4,9320282.7,9320282.7,17129026.5,17129026.5,2690474.2,2690474.2,5907279.2,5907279.2,142887.5,142887.5,18.44373,168539.7,142217.1,142217.1,1558449.1,-208364.9,-208364.9,542049.2,542049.2,4294269.8,0.0
2012,4537900.6,4537900.6,-5823432.7,-5823432.7,58935692.0,75811724.3,75811724.3,1992726.5,2938136.6,2938136.6,15301863.1,19511961.7,19511961.7,7774197.5,9788026.8,9788026.8,4518179.6,5118703.1,5118703.1,13858319.6,18842598.0,18842598.0,1591625.7,1966195.0,1966195.0,2458040.2,3018771.8,3018771.8,6747913.8,7308486.1,7308486.1,3338765.9,4764486.3,4764486.3,8037304.4,10813569.0,10813569.0,1090953.1,1522828.4,1522828.4,68163883.1,85040283.5,85040283.5,68103449.6,3480301.7,68103449.6,68103449.6,82.361551646,4.024086315,4.024086315,24314.4,24517.0,85040283.5,85040283.5,99.519831055,82688400.4,3509302.4,68103448.9,28086300.8,30187193.6,17962623.4,399626.2,3804981.6,2396813.0,1277821.9,3887985.7,440337.6,861500.5,348469.4,1287542.3,4901732.5,752626.0,4893570.2,90699.7,1140316.3,730855.8,346115.4,1057782.2,110708.3,200007.9,96074.1,308914.2,1448013.5,94938.7,30187193.6,490325.9,4945297.9,3127668.8,1623937.3,4945767.9,551045.9,1061508.4,444543.5,1596456.5,6349746.0,847564.7,9411798.2,9374176.6,9374176.6,9167757.6,9095663.2,9095663.2,10203663.7,9829954.5,244040.6,276801.1,276801.1,373709.0,-429785.7,-429785.7,160333.9,160333.9,66597.8,3259.7,14226.2,10408.9,4994.4,10123.6,6005.1,27988.9,66597.8,4947.6,1981.8,320.6,308.9,325.8,1379.7,183.9,755.7,4947.6,71545.4,5241.5,14546.8,10717.8,5320.2,11503.3,6189.1,28744.6,71545.4,47273436.1,47273436.1,64707857.6,64707857.6,5225597.1,5225597.1,6903579.8,6903579.8,34788524.4,34788524.4,47791218.6,47791218.6,35037116.7,1790507.5,35037116.7,35037116.7,77.765403477,7.530986481,7.530986481,48148658.4,48148658.4,102.934921863,45054889.6,1912133.2,248592.3,248592.3,358804.9,358804.9,7010722.3,7010722.3,9673850.7,9673850.7,12236319.4,625314.6,12236319.4,12236319.4,77.964299385,2.248574432,2.248574432,16569950.5,16569950.5,106.326955968,15694772.5,666087.4,63995334.7,90103321.2,90103321.2,40262713.8,40262713.8,55024492.6,16721898.6,16721898.6,25395463.6,25395463.6,14683886.2,750393.0,14683886.2,14683886.2,76.431271273,6.197066061,6.197066061,20754923.4,20754923.4,112.18216609,19211882.7,815353.9,2038012.4,2038012.4,2038012.4,2038012.4,18324772.3,936453.8,18324772.3,18324772.3,83.718788448,1.360362001,1.360362001,19692050.5,19692050.5,91.779856484,21888482.4,928949.0,16384650.9,16384650.9,16185261.5,16185261.5,1940121.4,1940121.4,3838461.1,3838461.1,13786871.7,704552.8,13786871.7,13786871.7,57.821695555,9.681110114,9.681110114,25515483.2,25515483.2,138.929564682,23843769.3,1011931.5,10392736.8,10392736.8,18265209.4,18265209.4,3394134.9,3394134.9,7102913.2,7102913.2,143137.5,143137.5,19.56826,60433.5,132896.0,132896.0,1608226.7,-429785.7,-429785.7,749643.7,749643.7,4682142.5,0.0
2013,3943749.4,3943749.4,-5828143.4,-5828143.4,63721256.0,77130833.9,77130833.9,2184900.3,3053295.3,3053295.3,16105367.3,19682100.8,19682100.8,8070252.4,9925583.5,9925583.5,4470242.4,5053513.3,5053513.3,14978951.6,18865359.3,18865359.3,1661429.4,2032146.2,2032146.2,2865581.5,3210650.2,3210650.2,6988442.8,7584012.2,7584012.2,4018584.8,5232719.8,5232719.8,9221105.1,10883108.4,10883108.4,1226650.8,1538065.9,1538065.9,73133895.1,86533099.4,86533099.4,72985701.1,3741783.4,72985701.1,72985701.1,86.743238775,1.755422064,1.755422064,26089.0,24897.6,86533099.4,86533099.4,101.266824127,84139930.8,3570905.5,72985700.9,29127028.3,33800074.4,19917116.2,427617.5,4207968.7,2676526.3,1299421.0,4123201.6,521672.3,961066.5,423647.0,1458817.3,5655537.4,838167.2,5449958.2,117298.0,1276126.6,816678.9,351290.9,1136938.4,120520.9,212657.9,116937.4,377609.4,1630130.6,110448.2,33800074.4,544915.5,5484095.3,3493205.2,1650711.9,5260140.0,642193.2,1173724.4,540584.4,1836426.7,7285668.0,948615.4,9510857.9,9538668.8,9538668.8,9264445.2,9264359.2,9264359.2,10408206.8,10058598.2,246412.7,271265.1,271265.1,349608.4,-376733.9,-376733.9,73629.4,73629.4,66196.8,2982.7,14063.3,10232.0,5023.7,10071.7,6198.0,27857.5,66196.8,5194.6,2009.2,339.0,330.2,368.4,1422.9,210.0,845.1,5194.6,71391.5,4991.9,14402.3,10562.2,5392.1,11494.6,6407.9,28702.7,71391.5,52433659.7,52433659.7,67157044.6,67157044.6,5726917.4,5726917.4,6777319.8,6777319.8,38544309.6,38544309.6,50246879.7,50246879.7,38803305.5,1989342.6,38803305.5,38803305.5,81.954573484,5.088114148,5.088114148,50598517.1,50598517.1,108.172368186,47347333.8,2009424.7,258995.9,258995.9,351856.9,351856.9,7903436.8,7903436.8,9814787.9,9814787.9,13630354.2,698792.1,13630354.2,13630354.2,86.799874882,0.053668839,0.053668839,16578843.4,16578843.4,106.384020411,15703195.7,666444.9,69418685.6,91243410.0,91243410.0,44530222.9,44530222.9,57330223.1,16985025.9,16985025.9,24086365.4,24086365.4,16013227.0,820955.7,16013227.0,16013227.0,81.784060362,1.915505985,1.915505985,21152485.2,21152485.2,114.331022196,19579887.5,830972.0,971798.9,971798.9,971798.9,971798.9,18863370.2,967075.0,18863370.2,18863370.2,82.419475396,4.561977941,4.561977941,20590397.5,20590397.5,95.966833291,22887030.2,971327.4,16626623.7,16626623.7,16772173.4,16772173.4,2236746.5,2236746.5,4316912.9,4316912.9,14919620.8,764889.4,14919620.8,14919620.8,60.433513374,3.539253766,3.539253766,26418540.9,26418540.9,143.846634531,24687660.8,1047746.3,10817379.5,10817379.5,18069581.1,18069581.1,4102241.3,4102241.3,8356992.4,8356992.4,143423.8,143423.8,19.50559,148194.0,137906.3,137906.3,595065.0,-376733.9,-376733.9,1097516.9,1097516.9,3310144.5,0.0
